"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18049365,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
18064368,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
18104428,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18114379,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18134435,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
18149386,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
18204450,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18214400,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18234456,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
18244458,00000004,false,Rx,0,2,50,FE,00,00,00,00,00,00
18249407,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
18264410,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
18304471,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18314421,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18334477,00000011,false,Rx,0,4,00,73,00,F8,00,00,00,00
18349428,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
18404492,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18414442,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18434499,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
18444501,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
18449450,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
18464453,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
18504513,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18514464,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18534520,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
18549471,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
18604535,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18614537,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18634541,00000011,false,Rx,0,4,00,66,00,F8,00,00,00,00
18644543,00000004,false,Rx,0,2,49,FE,00,00,00,00,00,00
18649492,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
18664548,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
18704556,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18714558,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18734562,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
18749513,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
18804577,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18814579,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18834584,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
18844586,00000004,false,Rx,0,2,50,FE,00,00,00,00,00,00
18849535,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
18864590,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
18904599,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
18914601,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
18934605,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
18949556,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
19004620,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19014622,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19034626,00000011,false,Rx,0,4,00,73,00,F8,00,00,00,00
19044628,00000004,false,Rx,0,2,51,FE,00,00,00,00,00,00
19049577,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
19064633,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
19104641,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19114643,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19134647,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
19149599,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
19204662,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19214664,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19234669,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
19244671,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
19249672,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
19264675,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
19304684,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19314686,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19334690,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
19349641,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
19404705,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19414707,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19434711,00000011,false,Rx,0,4,00,73,00,F8,00,00,00,00
19444713,00000004,false,Rx,0,2,51,FE,00,00,00,00,00,00
19449714,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
19464718,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
19504726,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19514728,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19534732,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
19549684,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
19604747,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19614749,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19634754,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
19644756,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
19649757,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
19664760,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
19704769,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19714771,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19734775,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
19749726,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
19804790,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19814792,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19834796,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
19844798,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
19849799,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
19864803,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
19904811,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
19914813,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
19934817,00000011,false,Rx,0,4,00,73,00,F8,00,00,00,00
19949769,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20004832,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20014834,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20034839,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
20044841,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
20049842,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20064845,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
20104854,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20114856,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20134860,00000011,false,Rx,0,4,00,66,00,F8,00,00,00,00
20149811,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20204875,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20214877,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20234881,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
20244883,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
20249884,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20264888,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
20304896,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20314898,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20334903,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
20349854,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20404917,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20414920,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20434924,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
20444926,00000004,false,Rx,0,2,50,FE,00,00,00,00,00,00
20449927,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20464930,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
20504939,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20514941,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20534945,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
20549896,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20604960,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20614962,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20634966,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
20644968,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
20649969,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20664973,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
20704981,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20714983,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20734988,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
20749939,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20805002,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20815005,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20835009,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
20845011,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
20850012,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
20865015,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
20905024,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
20915026,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
20935030,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
20949981,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21005045,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21015047,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21035051,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
21045053,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
21050054,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21065058,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
21105066,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21115068,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21135073,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
21150024,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21205087,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21215090,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21235094,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
21245096,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
21250097,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
21265100,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
21305109,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21315111,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21335115,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
21350066,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21405130,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21415132,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21435136,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
21445138,00000004,false,Rx,0,2,4A,FE,00,00,00,00,00,00
21450140,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21465143,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
21505151,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21515153,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21535158,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
21550109,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21605172,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21615175,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21635179,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
21645181,00000004,false,Rx,0,2,4A,FE,00,00,00,00,00,00
21650182,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
21665185,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
21705194,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21715196,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21735200,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
21750203,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21805215,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21815217,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21835221,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
21845223,00000004,false,Rx,0,2,4A,FE,00,00,00,00,00,00
21850225,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
21865228,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
21905236,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
21915238,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
21935243,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
21950246,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22005257,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22015260,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22035264,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
22045266,00000004,false,Rx,0,2,50,FE,00,00,00,00,00,00
22050267,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22065270,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
22105279,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22115281,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22135285,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
22150288,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22205300,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22215302,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22235306,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
22245309,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
22250310,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
22265313,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
22305321,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22315323,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22335328,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
22350331,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22405343,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22415345,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22435349,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
22445351,00000004,false,Rx,0,2,4A,FE,00,00,00,00,00,00
22450352,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22465355,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
22505364,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22515366,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22535370,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
22550373,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22605385,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22615387,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22635391,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
22645394,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
22650395,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22665398,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
22705406,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22715408,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22735413,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
22750416,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22805428,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22815430,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22835434,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
22845436,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
22850437,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
22865440,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
22905449,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
22915451,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
22935455,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
22950458,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23005470,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23015472,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23035476,00000011,false,Rx,0,4,00,73,00,F8,00,00,00,00
23045479,00000004,false,Rx,0,2,51,FE,00,00,00,00,00,00
23050480,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23065483,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
23105491,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23115493,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23135498,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
23150501,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23205513,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23215515,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23235519,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
23245521,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
23250522,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23265525,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
23305534,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23315536,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23335540,00000011,false,Rx,0,4,00,73,00,F8,00,00,00,00
23350543,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23405555,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23415557,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23435561,00000011,false,Rx,0,4,00,73,00,F8,00,00,00,00
23445564,00000004,false,Rx,0,2,51,FE,00,00,00,00,00,00
23450565,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23465568,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
23505576,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23515578,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23535583,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
23550586,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
23605598,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23615600,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23635604,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
23645606,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
23650607,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23665610,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
23705619,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23715621,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23735625,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
23750628,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23805640,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23815642,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23835646,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
23845649,00000004,false,Rx,0,2,4A,FE,00,00,00,00,00,00
23850650,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
23865653,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
23905661,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
23915663,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
23935668,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
23950671,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24005683,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24015685,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24035689,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
24045691,00000004,false,Rx,0,2,50,FE,00,00,00,00,00,00
24050692,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24065695,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
24105704,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24115706,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24135710,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
24150713,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24205725,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24215727,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24235731,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
24245734,00000004,false,Rx,0,2,4A,FE,00,00,00,00,00,00
24250735,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
24265738,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
24305746,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24315749,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24335753,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
24350756,00000012,false,Rx,0,6,02,10,11,11,A4,00,00,00
24405768,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24415770,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24435774,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
24445776,00000004,false,Rx,0,2,50,FE,00,00,00,00,00,00
24450777,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24465780,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
24505789,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24515791,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24535795,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
24550798,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24605810,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24615812,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24635817,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
24645819,00000004,false,Rx,0,2,4A,FE,00,00,00,00,00,00
24650820,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24665823,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
24705831,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24715834,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24735838,00000011,false,Rx,0,4,00,69,00,F8,00,00,00,00
24750841,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24805853,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24815855,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24835859,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
24845861,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
24850862,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
24865865,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
24905874,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
24915876,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
24935880,00000011,false,Rx,0,4,00,70,00,F8,00,00,00,00
24950883,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25005895,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25015897,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25035902,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
25045904,00000004,false,Rx,0,2,4C,FE,00,00,00,00,00,00
25050905,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25065908,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
25105916,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25115919,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25135923,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
25150926,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25205938,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25215940,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25235944,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
25245946,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
25250947,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25265950,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
25305959,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25315961,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25335965,00000011,false,Rx,0,4,00,6B,00,F8,00,00,00,00
25350969,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25405980,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25415982,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25435987,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
25445989,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
25450990,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25465993,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
25506001,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25516004,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25536008,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
25551011,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25606023,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25616025,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25636029,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
25646031,00000004,false,Rx,0,2,4E,FE,00,00,00,00,00,00
25651032,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25666035,00000025,false,Rx,0,8,5E,55,F0,11,11,11,D1,FF
25706044,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25716046,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
25736050,00000011,false,Rx,0,4,00,6E,00,F8,00,00,00,00
25751054,00000012,false,Rx,0,6,03,10,11,11,A4,00,00,00
25806065,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
25816067,00000010,false,Rx,0,6,5E,21,FE,C0,99,99,00,00
