name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data_or_checksum",0.833310958,0.000475,,0x000000000000008A,0x0000000000000004,0x000000000000008A
"LIN","header_break",0.839353917,0.000726125,,,,
"LIN","header_sync",0.840187375,0.000475,,,,
"LIN","header_pid",0.840708333,0.000475,0x0000000000000004,,,
"LIN","data",0.84122925,0.000475,,0x0000000000000043,0x0000000000000000,
"LIN","data",0.841750208,0.000475,,0x00000000000000FE,0x0000000000000001,
"LIN","data_or_checksum",0.842271208,0.000475,,0x00000000000000F8,0x0000000000000002,0x00000000000000F8
"LIN","header_break",0.844354958,0.000726167,,,,
"LIN","header_sync",0.845188458,0.000475,,,,
"LIN","header_pid",0.845709417,0.000475,0x0000000000000012,,,
"LIN","data",0.846238958,0.000475,,0x0000000000000002,0x0000000000000000,
"LIN","data",0.846864167,0.000475,,0x0000000000000010,0x0000000000000001,
"LIN","data",0.847489375,0.000475,,0x0000000000000011,0x0000000000000002,
"LIN","data",0.848114625,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.848739875,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.849366167,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.849991417,0.000475,,0x0000000000000094,0x0000000000000006,0x0000000000000094
"LIN","header_break",0.859358167,0.000726167,,,,
"LIN","header_sync",0.860191625,0.000475,,,,
"LIN","header_pid",0.860712583,0.000475,0x0000000000000025,,,
"LIN","data",0.861320083,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.861897042,0.000475,,0x0000000000000055,0x0000000000000001,
"LIN","data",0.862526583,0.000475,,0x00000000000000F0,0x0000000000000002,
"LIN","data",0.863103625,0.000475,,0x0000000000000011,0x0000000000000003,
