Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,,B0,B1,B2,B3,B4,B5,B6,B7,,
17350892,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
17370896,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
17380898,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
17385899,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
17400902,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
17440911,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
17450913,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
17470917,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
17485920,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
17540932,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
17550934,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
17570939,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
17580941,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
17585942,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
17600945,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
17640953,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
17650956,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
17670960,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
17685963,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
17740975,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
17750977,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
17770981,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
17780983,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
17785984,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
17800988,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
17840996,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
17850998,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
17871002,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
17886006,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
17941017,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
17951019,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
17971024,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
17981026,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
17986027,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18001030,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
18041039,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18051041,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18071045,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18086048,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18141060,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18151062,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18171066,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18181068,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
18186070,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18201073,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
18241081,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18251083,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18271088,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18286091,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18341103,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18351105,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18371109,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18381111,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
18386112,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18401115,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
18441124,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18451126,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18471130,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18486133,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18541145,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18551147,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18571152,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18581154,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
18586155,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18601158,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
18641166,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18651169,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18671173,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18686176,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18741188,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18751190,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18771194,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18781196,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
18786197,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18801201,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
18841209,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18851211,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18871215,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18886219,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
18941230,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
18951232,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
18971237,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
18981239,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
18986240,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19001243,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
19041252,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19051254,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19071258,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19086261,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19141273,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19151275,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19171279,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19181281,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
19186283,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19201286,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
19241294,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19251296,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19271301,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19286304,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19341316,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19351318,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19371322,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19381324,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
19386325,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19401328,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
19441337,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19451339,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19471343,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19486346,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19541358,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19551360,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19571365,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19581419,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
19586368,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19601371,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
19641379,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19651382,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19671386,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19686389,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19741401,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19751403,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19771407,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19781461,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
19786410,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19801414,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
19841422,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19851424,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19871428,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19886432,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
19941443,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
19951446,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
19971450,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
19981504,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
19986453,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20001456,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
20041465,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20051467,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20071471,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20086474,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20141486,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20151488,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20171492,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20181547,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
20186496,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20201499,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
20241507,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20251509,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20271514,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20286517,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20341529,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20351531,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20371535,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20381589,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
20386538,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20401541,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
20441550,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20451552,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20471556,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20486560,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20541571,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20551573,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20571578,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20581632,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
20586581,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20601584,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
20641593,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20651595,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20671599,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20686602,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20741614,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20751616,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20771620,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20781675,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
20786624,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20801627,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
20841635,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20851637,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20871642,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20886645,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
20941657,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
20951659,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
20971663,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
20981717,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
20986666,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21001669,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
21041678,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21051680,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21071684,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21086687,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21141699,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21151701,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21171706,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21181760,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
21186709,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21201712,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
21241721,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21251723,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21271727,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21286730,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21341742,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21351744,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21371748,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21381802,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
21386751,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21401755,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
21441763,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21451765,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21471770,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21486773,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21541785,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21551787,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21571791,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21581845,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
21586794,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21601797,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
21641806,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21651808,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21671864,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21686815,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21741879,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21751829,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21771886,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21781888,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
21786837,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21801840,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
21841848,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21851851,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21871907,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21886858,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
21941922,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
21951872,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
21971928,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
21981930,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
21986879,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
22001883,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
22041943,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
22051893,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
22071950,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
22086901,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
22141965,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
22151915,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
22171971,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
22181973,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
22186922,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
22201925,25,FALSE,Rx,0,8,44,0,F2,11,11,D1,80,FF,,68,0,242,17,17,209,128,255,,17408
22241986,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
22251936,10,FALSE,Rx,0,6,5E,21,FE,80,99,99,0,0,,94,33,254,128,153,153,0,0,,
22271992,11,FALSE,Rx,0,4,0,0,0,F8,0,0,0,0,,0,0,0,248,0,0,0,0,,
22286943,12,FALSE,Rx,0,6,1,14,1D,11,4,0,0,0,,1,20,29,17,4,0,0,0,,
22342007,1,FALSE,Rx,0,2,5E,1,0,0,0,0,0,0,,94,1,0,0,0,0,0,0,,
